CodigoLocalidad,CodigoRecinto,CodigoMesa,opcion,conteo
2522,7006,7090702,LIBRE,35
2522,7006,7090702,FP,10
2522,7006,7090702,MAS-IPSP,5
2522,7006,7090702,UNIDAD,25
2522,7006,7090702,PDC,0
2522,7006,7090712,AP,48
2522,7006,7090712,LYP-ADN,4
2522,7006,7090712,APB-SUMATE,0
2522,7006,7090712,LIBRE,25
2522,7006,7090712,FP,30
2522,7006,7090712,MAS-IPSP,9
2522,7006,7090712,UNIDAD,31
2522,7006,7090712,PDC,0
2522,7006,7090722,AP,35
2522,7006,7090722,LYP-ADN,0
2522,7006,7090722,APB-SUMATE,2
2522,7006,7090722,LIBRE,32
2522,7006,7090722,FP,10
2522,7006,7090722,MAS-IPSP,3
2522,7006,7090722,UNIDAD,21
2522,7006,7090722,PDC,0
2522,7006,7090732,AP,50
2522,7006,7090732,LYP-ADN,1
2522,7006,7090732,APB-SUMATE,1
2522,7006,7090732,LIBRE,34
2522,7006,7090732,FP,17
2522,7006,7090732,MAS-IPSP,2
2522,7006,7090732,UNIDAD,28
2522,7006,7090732,PDC,0
2522,7006,7090742,AP,15
2522,7006,7090742,LYP-ADN,1
2522,7006,7090742,APB-SUMATE,0
2522,7006,7090742,LIBRE,8
2522,7006,7090742,FP,4
2522,7006,7090742,MAS-IPSP,3
2522,7006,7090742,UNIDAD,10
2522,7006,7090742,PDC,0
2523,7005,7090752,AP,44
2523,7005,7090752,LYP-ADN,1
2523,7005,7090752,APB-SUMATE,0
2523,7005,7090752,LIBRE,14
2523,7005,7090752,FP,9
2523,7005,7090752,MAS-IPSP,2
2523,7005,7090752,UNIDAD,8
2523,7005,7090752,PDC,0
3604,1,7090762,AP,39
3604,1,7090762,LYP-ADN,2
3604,1,7090762,APB-SUMATE,1
3604,1,7090762,LIBRE,29
3604,1,7090762,FP,2
3604,1,7090762,MAS-IPSP,0
3604,1,7090762,UNIDAD,13
3604,1,7090762,PDC,0
2525,7008,7090892,AP,13
2525,7008,7090892,LYP-ADN,2
2525,7008,7090892,APB-SUMATE,4
2525,7008,7090892,LIBRE,40
2525,7008,7090892,FP,3
2525,7008,7090892,MAS-IPSP,13
2525,7008,7090892,UNIDAD,15
2525,7008,7090892,PDC,0
2525,7008,7090902,AP,15
2525,7008,7090902,LYP-ADN,4
2525,7008,7090902,APB-SUMATE,2
2525,7008,7090902,LIBRE,51
2525,7008,7090902,FP,2
2525,7008,7090902,MAS-IPSP,9
2525,7008,7090902,UNIDAD,7
2525,7008,7090902,PDC,0
2525,7008,7090912,AP,17
2525,7008,7090912,LYP-ADN,2
2525,7008,7090912,APB-SUMATE,3
2525,7008,7090912,LIBRE,49
2525,7008,7090912,FP,1
2525,7008,7090912,MAS-IPSP,6
2525,7008,7090912,UNIDAD,21
2525,7008,7090912,PDC,0
2525,7008,7090922,AP,9
2525,7008,7090922,LYP-ADN,2
2525,7008,7090922,APB-SUMATE,8
2525,7008,7090922,LIBRE,50
2525,7008,7090922,FP,4
2525,7008,7090922,MAS-IPSP,7
2525,7008,7090922,UNIDAD,10
2525,7008,7090922,PDC,0
2525,7008,7090932,AP,15
2525,7008,7090932,LYP-ADN,1
2525,7008,7090932,APB-SUMATE,4
2525,7008,7090932,LIBRE,48
2525,7008,7090932,FP,4
2525,7008,7090932,MAS-IPSP,7
2525,7008,7090932,UNIDAD,8
2525,7008,7090932,PDC,0
2525,7008,7090942,AP,14
2525,7008,7090942,LYP-ADN,4
2525,7008,7090942,APB-SUMATE,3
2525,7008,7090942,LIBRE,48
2525,7008,7090942,FP,1
2525,7008,7090942,MAS-IPSP,8
2525,7008,7090942,UNIDAD,19
2525,7008,7090942,PDC,0
2525,7008,7090952,AP,9
2525,7008,7090952,LYP-ADN,1
2525,7008,7090952,APB-SUMATE,2
2525,7008,7090952,LIBRE,34
2525,7008,7090952,FP,3
2525,7008,7090952,MAS-IPSP,5
2525,7008,7090952,UNIDAD,5
2525,7008,7090952,PDC,0
3190,7012,7091042,AP,5
3190,7012,7091042,LYP-ADN,1
3190,7012,7091042,APB-SUMATE,6
3190,7012,7091042,LIBRE,30
3190,7012,7091042,FP,5
3190,7012,7091042,MAS-IPSP,6
3190,7012,7091042,UNIDAD,11
3190,7012,7091042,PDC,0
3606,1,7091082,AP,7
3606,1,7091082,LYP-ADN,0
3606,1,7091082,APB-SUMATE,1
3606,1,7091082,LIBRE,15
3606,1,7091082,FP,1
3606,1,7091082,MAS-IPSP,0
3606,1,7091082,UNIDAD,2
3606,1,7091082,PDC,0
3609,1,7091102,AP,0
3609,1,7091102,LYP-ADN,0
3609,1,7091102,APB-SUMATE,0
3609,1,7091102,LIBRE,11
3609,1,7091102,FP,0
3609,1,7091102,MAS-IPSP,2
3609,1,7091102,UNIDAD,11
3609,1,7091102,PDC,0
3070,1,8004042,AP,30
3070,1,8004042,LYP-ADN,0
3070,1,8004042,APB-SUMATE,26
3070,1,8004042,LIBRE,8
3070,1,8004042,FP,0
3070,1,8004042,MAS-IPSP,21
3070,1,8004042,UNIDAD,71
3070,1,8004042,PDC,0
3070,1,8004052,AP,13
3070,1,8004052,LYP-ADN,0
3070,1,8004052,APB-SUMATE,12
3070,1,8004052,LIBRE,8
3070,1,8004052,FP,1
3070,1,8004052,MAS-IPSP,2
3070,1,8004052,UNIDAD,37
3070,1,8004052,PDC,0
2535,2,8004132,AP,9
2535,2,8004132,LYP-ADN,0
2535,2,8004132,APB-SUMATE,9
2535,2,8004132,LIBRE,31
2535,2,8004132,FP,1
2535,2,8004132,MAS-IPSP,6
2535,2,8004132,UNIDAD,75
2535,2,8004132,PDC,0
2535,2,8004142,AP,9
2535,2,8004142,LYP-ADN,3
2535,2,8004142,APB-SUMATE,14
2535,2,8004142,LIBRE,32
2535,2,8004142,FP,0
2535,2,8004142,MAS-IPSP,7
2535,2,8004142,UNIDAD,61
2535,2,8004142,PDC,0
2535,2,8004152,AP,2
2535,2,8004152,LYP-ADN,0
2535,2,8004152,APB-SUMATE,3
2535,2,8004152,LIBRE,2
2535,2,8004152,FP,0
2535,2,8004152,MAS-IPSP,1
2535,2,8004152,UNIDAD,13
2535,2,8004152,PDC,0
3099,1,8007132,AP,5
3099,1,8007132,LYP-ADN,3
3099,1,8007132,APB-SUMATE,11
3099,1,8007132,LIBRE,5
3099,1,8007132,FP,2
3099,1,8007132,MAS-IPSP,1
3099,1,8007132,UNIDAD,3
3099,1,8007132,PDC,0
3099,1,8007142,AP,10
3099,1,8007142,LYP-ADN,3
3099,1,8007142,APB-SUMATE,7
3099,1,8007142,LIBRE,4
3099,1,8007142,FP,2
3099,1,8007142,MAS-IPSP,4
3099,1,8007142,UNIDAD,3
3099,1,8007142,PDC,0
3099,1,8007152,AP,4
3099,1,8007152,LYP-ADN,2
3099,1,8007152,APB-SUMATE,4
3099,1,8007152,LIBRE,4
3099,1,8007152,FP,1
3099,1,8007152,MAS-IPSP,3
3099,1,8007152,UNIDAD,1
3099,1,8007152,PDC,0
4419,26176,8007252,AP,17
4419,26176,8007252,LYP-ADN,0
4419,26176,8007252,APB-SUMATE,3
4419,26176,8007252,LIBRE,2
4419,26176,8007252,FP,0
4419,26176,8007252,MAS-IPSP,0
4419,26176,8007252,UNIDAD,7
4419,26176,8007252,PDC,0
4420,26177,8007262,AP,10
4420,26177,8007262,LYP-ADN,0
4420,26177,8007262,APB-SUMATE,4
4420,26177,8007262,LIBRE,1
4420,26177,8007262,FP,0
4420,26177,8007262,MAS-IPSP,1
4420,26177,8007262,UNIDAD,14
4420,26177,8007262,PDC,0
4509,32144,8007272,AP,10
4509,32144,8007272,LYP-ADN,0
4509,32144,8007272,APB-SUMATE,2
4509,32144,8007272,LIBRE,0
4509,32144,8007272,FP,2
4509,32144,8007272,MAS-IPSP,37
4509,32144,8007272,UNIDAD,1
4509,32144,8007272,PDC,0
2556,1,8008792,AP,2
2556,1,8008792,LYP-ADN,1
2556,1,8008792,APB-SUMATE,7
2556,1,8008792,LIBRE,4
2556,1,8008792,FP,1
2556,1,8008792,MAS-IPSP,7
2556,1,8008792,UNIDAD,44
2556,1,8008792,PDC,0
2885,1,8008802,AP,0
2885,1,8008802,LYP-ADN,0
2885,1,8008802,APB-SUMATE,0
2885,1,8008802,LIBRE,0
2885,1,8008802,FP,0
2885,1,8008802,MAS-IPSP,0
2885,1,8008802,UNIDAD,12
2885,1,8008802,PDC,0
3076,1,8008812,AP,6
3076,1,8008812,LYP-ADN,0
3076,1,8008812,APB-SUMATE,7
3076,1,8008812,LIBRE,2
3076,1,8008812,FP,0
3076,1,8008812,MAS-IPSP,3
3076,1,8008812,UNIDAD,76
3076,1,8008812,PDC,0
3077,1,8008822,AP,29
3077,1,8008822,LYP-ADN,2
3077,1,8008822,APB-SUMATE,4
3077,1,8008822,LIBRE,6
3077,1,8008822,FP,0
3077,1,8008822,MAS-IPSP,9
3077,1,8008822,UNIDAD,19
3077,1,8008822,PDC,0
3078,1,8008832,AP,1
3078,1,8008832,LYP-ADN,0
3078,1,8008832,APB-SUMATE,1
3078,1,8008832,LIBRE,9
3078,1,8008832,FP,0
3078,1,8008832,MAS-IPSP,4
3078,1,8008832,UNIDAD,28
3078,1,8008832,PDC,0
3384,1,8008842,AP,5
3384,1,8008842,LYP-ADN,7
3384,1,8008842,APB-SUMATE,10
3384,1,8008842,LIBRE,10
3384,1,8008842,FP,0
3384,1,8008842,MAS-IPSP,10
3384,1,8008842,UNIDAD,15
3384,1,8008842,PDC,0
3516,1,8008852,AP,8
3516,1,8008852,LYP-ADN,0
3516,1,8008852,APB-SUMATE,2
3516,1,8008852,LIBRE,2
3516,1,8008852,FP,1
3516,1,8008852,MAS-IPSP,5
3516,1,8008852,UNIDAD,67
3516,1,8008852,PDC,0
3676,1,8008862,AP,2
3676,1,8008862,LYP-ADN,0
3676,1,8008862,APB-SUMATE,26
3676,1,8008862,LIBRE,4
3676,1,8008862,FP,0
3676,1,8008862,MAS-IPSP,1
3676,1,8008862,UNIDAD,4
3676,1,8008862,PDC,0
3868,1,8008872,AP,27
3868,1,8008872,LYP-ADN,2
3868,1,8008872,APB-SUMATE,8
3868,1,8008872,LIBRE,7
3868,1,8008872,FP,0
3868,1,8008872,MAS-IPSP,2
3868,1,8008872,UNIDAD,37
3868,1,8008872,PDC,0
4614,32369,8008902,AP,0
4614,32369,8008902,LYP-ADN,0
4614,32369,8008902,APB-SUMATE,0
4614,32369,8008902,LIBRE,0
4614,32369,8008902,FP,1
4614,32369,8008902,MAS-IPSP,0
4614,32369,8008902,UNIDAD,16
4614,32369,8008902,PDC,0
2568,1,8009702,AP,9
2568,1,8009702,LYP-ADN,0
2568,1,8009702,APB-SUMATE,1
2568,1,8009702,LIBRE,2
2568,1,8009702,FP,0
2568,1,8009702,MAS-IPSP,0
2568,1,8009702,UNIDAD,12
2568,1,8009702,PDC,0
2569,1,8009712,AP,48
2569,1,8009712,LYP-ADN,2
2569,1,8009712,APB-SUMATE,1
2569,1,8009712,LIBRE,26
2569,1,8009712,FP,1
2569,1,8009712,MAS-IPSP,4
2569,1,8009712,UNIDAD,8
2569,1,8009712,PDC,0
2569,1,8009722,AP,42
2569,1,8009722,LYP-ADN,1
2569,1,8009722,APB-SUMATE,4
2569,1,8009722,LIBRE,26
2569,1,8009722,FP,3
2569,1,8009722,MAS-IPSP,2
2569,1,8009722,UNIDAD,4
2569,1,8009722,PDC,0
2569,1,8009732,AP,60
2569,1,8009732,LYP-ADN,0
2569,1,8009732,APB-SUMATE,2
2569,1,8009732,LIBRE,35
2569,1,8009732,FP,1
2569,1,8009732,MAS-IPSP,6
2569,1,8009732,UNIDAD,8
2569,1,8009732,PDC,0
2569,1,8009742,AP,46
2569,1,8009742,LYP-ADN,6
2569,1,8009742,APB-SUMATE,1
2569,1,8009742,LIBRE,21
2569,1,8009742,FP,4
2569,1,8009742,MAS-IPSP,5
2569,1,8009742,UNIDAD,12
2569,1,8009742,PDC,0
2570,1,8009752,AP,27
2570,1,8009752,LYP-ADN,1
2570,1,8009752,APB-SUMATE,1
2570,1,8009752,LIBRE,30
2570,1,8009752,FP,4
2570,1,8009752,MAS-IPSP,8
2570,1,8009752,UNIDAD,4
2570,1,8009752,PDC,0
2570,1,8009762,AP,27
2570,1,8009762,LYP-ADN,0
2570,1,8009762,APB-SUMATE,0
2570,1,8009762,LIBRE,38
2570,1,8009762,FP,2
2570,1,8009762,MAS-IPSP,16
2570,1,8009762,UNIDAD,1
2570,1,8009762,PDC,0
2570,1,8009772,AP,1
2570,1,8009772,LYP-ADN,1
2570,1,8009772,APB-SUMATE,0
2570,1,8009772,LIBRE,3
2570,1,8009772,FP,1
2570,1,8009772,MAS-IPSP,1
2570,1,8009772,UNIDAD,0
2570,1,8009772,PDC,0
2571,1,8009782,AP,73
2571,1,8009782,LYP-ADN,3
2571,1,8009782,APB-SUMATE,0
2571,1,8009782,LIBRE,13
2571,1,8009782,FP,0
2571,1,8009782,MAS-IPSP,5
2571,1,8009782,UNIDAD,7
2571,1,8009782,PDC,0
2571,1,8009792,AP,58
2571,1,8009792,LYP-ADN,3
2571,1,8009792,APB-SUMATE,2
2571,1,8009792,LIBRE,15
2571,1,8009792,FP,0
2571,1,8009792,MAS-IPSP,6
2571,1,8009792,UNIDAD,9
2571,1,8009792,PDC,0
2571,1,8009802,AP,22
2571,1,8009802,LYP-ADN,0
2571,1,8009802,APB-SUMATE,2
2571,1,8009802,LIBRE,5
2571,1,8009802,FP,0
2571,1,8009802,MAS-IPSP,1
2571,1,8009802,UNIDAD,1
2571,1,8009802,PDC,0
3517,1,8009832,AP,41
3517,1,8009832,LYP-ADN,3
3517,1,8009832,APB-SUMATE,3
3517,1,8009832,LIBRE,5
3517,1,8009832,FP,0
3517,1,8009832,MAS-IPSP,1
3517,1,8009832,UNIDAD,2
3517,1,8009832,PDC,0
3517,1,8009842,AP,31
3517,1,8009842,LYP-ADN,0
3517,1,8009842,APB-SUMATE,0
3517,1,8009842,LIBRE,12
3517,1,8009842,FP,0
3517,1,8009842,MAS-IPSP,2
3517,1,8009842,UNIDAD,0
3517,1,8009842,PDC,0
3517,1,8009852,AP,43
3517,1,8009852,LYP-ADN,2
3517,1,8009852,APB-SUMATE,2
3517,1,8009852,LIBRE,7
3517,1,8009852,FP,0
3517,1,8009852,MAS-IPSP,1
3517,1,8009852,UNIDAD,1
3517,1,8009852,PDC,0
3518,1,8009862,AP,26
3518,1,8009862,LYP-ADN,3
3518,1,8009862,APB-SUMATE,0
3518,1,8009862,LIBRE,28
3518,1,8009862,FP,0
3518,1,8009862,MAS-IPSP,3
3518,1,8009862,UNIDAD,3
3518,1,8009862,PDC,0
3518,1,8009872,AP,36
3518,1,8009872,LYP-ADN,3
3518,1,8009872,APB-SUMATE,1
3518,1,8009872,LIBRE,20
3518,1,8009872,FP,2
3518,1,8009872,MAS-IPSP,8
3518,1,8009872,UNIDAD,5
3518,1,8009872,PDC,0
3518,1,8009882,AP,17
3518,1,8009882,LYP-ADN,0
3518,1,8009882,APB-SUMATE,0
3518,1,8009882,LIBRE,17
3518,1,8009882,FP,0
3518,1,8009882,MAS-IPSP,3
3518,1,8009882,UNIDAD,5
3518,1,8009882,PDC,0
3519,1,8009892,AP,10
3519,1,8009892,LYP-ADN,1
3519,1,8009892,APB-SUMATE,3
3519,1,8009892,LIBRE,51
3519,1,8009892,FP,2
3519,1,8009892,MAS-IPSP,9
3519,1,8009892,UNIDAD,4
3519,1,8009892,PDC,0
3519,1,8009902,AP,8
3519,1,8009902,LYP-ADN,3
3519,1,8009902,APB-SUMATE,0
3519,1,8009902,LIBRE,39
3519,1,8009902,FP,7
3519,1,8009902,MAS-IPSP,6
3519,1,8009902,UNIDAD,10
3519,1,8009902,PDC,0
3519,1,8009912,AP,2
3519,1,8009912,LYP-ADN,1
3519,1,8009912,APB-SUMATE,0
3519,1,8009912,LIBRE,6
3519,1,8009912,FP,0
3519,1,8009912,MAS-IPSP,0
3519,1,8009912,UNIDAD,1
3519,1,8009912,PDC,0
3871,1,8009942,AP,19
3871,1,8009942,LYP-ADN,1
3871,1,8009942,APB-SUMATE,2
3871,1,8009942,LIBRE,89
3871,1,8009942,FP,1
3871,1,8009942,MAS-IPSP,4
3871,1,8009942,UNIDAD,8
3871,1,8009942,PDC,0
3871,1,8009952,AP,22
3871,1,8009952,LYP-ADN,4
3871,1,8009952,APB-SUMATE,0
3871,1,8009952,LIBRE,58
3871,1,8009952,FP,0
3871,1,8009952,MAS-IPSP,1
3871,1,8009952,UNIDAD,8
3871,1,8009952,PDC,0
3871,1,8009962,AP,24
3871,1,8009962,LYP-ADN,0
3871,1,8009962,APB-SUMATE,0
3871,1,8009962,LIBRE,37
3871,1,8009962,FP,0
3871,1,8009962,MAS-IPSP,4
3871,1,8009962,UNIDAD,5
3871,1,8009962,PDC,0
4231,25863,8010022,AP,5
4231,25863,8010022,LYP-ADN,3
4231,25863,8010022,APB-SUMATE,6
4231,25863,8010022,LIBRE,56
4231,25863,8010022,FP,1
4231,25863,8010022,MAS-IPSP,5
4231,25863,8010022,UNIDAD,12
4231,25863,8010022,PDC,0
4231,25863,8010032,AP,0
4231,25863,8010032,LYP-ADN,1
4231,25863,8010032,APB-SUMATE,1
4231,25863,8010032,LIBRE,10
4231,25863,8010032,FP,0
4231,25863,8010032,MAS-IPSP,1
4231,25863,8010032,UNIDAD,1
4231,25863,8010032,PDC,0
4418,26175,8010042,AP,21
4418,26175,8010042,LYP-ADN,4
4418,26175,8010042,APB-SUMATE,2
4418,26175,8010042,LIBRE,82
4418,26175,8010042,FP,3
4418,26175,8010042,MAS-IPSP,5
4418,26175,8010042,UNIDAD,1
4418,26175,8010042,PDC,0
4418,26175,8010052,AP,20
4418,26175,8010052,LYP-ADN,2
4418,26175,8010052,APB-SUMATE,3
4418,26175,8010052,LIBRE,52
4418,26175,8010052,FP,0
4418,26175,8010052,MAS-IPSP,3
4418,26175,8010052,UNIDAD,5
4418,26175,8010052,PDC,0
3520,1,8010872,AP,5
3520,1,8010872,LYP-ADN,2
3520,1,8010872,APB-SUMATE,1
3520,1,8010872,LIBRE,37
3520,1,8010872,FP,2
3520,1,8010872,MAS-IPSP,7
3520,1,8010872,UNIDAD,13
3520,1,8010872,PDC,0
4232,25864,8010932,AP,24
4232,25864,8010932,LYP-ADN,1
4232,25864,8010932,APB-SUMATE,0
4232,25864,8010932,LIBRE,11
4232,25864,8010932,FP,1
4232,25864,8010932,MAS-IPSP,5
4232,25864,8010932,UNIDAD,1
4232,25864,8010932,PDC,0
4232,25864,8010942,AP,15
4232,25864,8010942,LYP-ADN,1
4232,25864,8010942,APB-SUMATE,6
4232,25864,8010942,LIBRE,14
4232,25864,8010942,FP,2
4232,25864,8010942,MAS-IPSP,9
4232,25864,8010942,UNIDAD,2
4232,25864,8010942,PDC,0
2587,1,8011392,AP,1
2587,1,8011392,LYP-ADN,0
2587,1,8011392,APB-SUMATE,0
2587,1,8011392,LIBRE,4
2587,1,8011392,FP,1
2587,1,8011392,MAS-IPSP,0
2587,1,8011392,UNIDAD,0
2587,1,8011392,PDC,0
4579,32291,8011422,AP,14
4579,32291,8011422,LYP-ADN,1
4579,32291,8011422,APB-SUMATE,1
4579,32291,8011422,LIBRE,7
4579,32291,8011422,FP,0
4579,32291,8011422,MAS-IPSP,0
4579,32291,8011422,UNIDAD,17
4579,32291,8011422,PDC,0
2583,1,8011462,AP,53
2583,1,8011462,LYP-ADN,2
2583,1,8011462,APB-SUMATE,10
2583,1,8011462,LIBRE,11
2583,1,8011462,FP,0
2583,1,8011462,MAS-IPSP,10
2583,1,8011462,UNIDAD,16
2583,1,8011462,PDC,0
2584,1,8011472,AP,18
2584,1,8011472,LYP-ADN,0
2584,1,8011472,APB-SUMATE,0
2584,1,8011472,LIBRE,5
2584,1,8011472,FP,0
2584,1,8011472,MAS-IPSP,8
2584,1,8011472,UNIDAD,7
2584,1,8011472,PDC,0
2585,1,8011482,AP,5
2585,1,8011482,LYP-ADN,0
2585,1,8011482,APB-SUMATE,1
2585,1,8011482,LIBRE,1
2585,1,8011482,FP,0
2585,1,8011482,MAS-IPSP,1
2585,1,8011482,UNIDAD,5
2585,1,8011482,PDC,0
2586,1,8011492,AP,22
2586,1,8011492,LYP-ADN,2
2586,1,8011492,APB-SUMATE,3
2586,1,8011492,LIBRE,5
2586,1,8011492,FP,1
2586,1,8011492,MAS-IPSP,21
2586,1,8011492,UNIDAD,28
2586,1,8011492,PDC,0
3102,1,8011502,AP,6
3102,1,8011502,LYP-ADN,0
3102,1,8011502,APB-SUMATE,0
3102,1,8011502,LIBRE,5
3102,1,8011502,FP,0
3102,1,8011502,MAS-IPSP,2
3102,1,8011502,UNIDAD,11
3102,1,8011502,PDC,0
3521,1,8011522,AP,4
3521,1,8011522,LYP-ADN,0
3521,1,8011522,APB-SUMATE,2
3521,1,8011522,LIBRE,7
3521,1,8011522,FP,0
3521,1,8011522,MAS-IPSP,0
3521,1,8011522,UNIDAD,6
3521,1,8011522,PDC,0
3522,1,8011532,AP,3
3522,1,8011532,LYP-ADN,0
3522,1,8011532,APB-SUMATE,1
3522,1,8011532,LIBRE,5
3522,1,8011532,FP,0
3522,1,8011532,MAS-IPSP,2
3522,1,8011532,UNIDAD,6
3522,1,8011532,PDC,0
4117,1,8011542,AP,7
4117,1,8011542,LYP-ADN,2
4117,1,8011542,APB-SUMATE,1
4117,1,8011542,LIBRE,1
4117,1,8011542,FP,1
4117,1,8011542,MAS-IPSP,3
4117,1,8011542,UNIDAD,21
4117,1,8011542,PDC,0
4486,32117,8011552,AP,1
4486,32117,8011552,LYP-ADN,1
4486,32117,8011552,APB-SUMATE,2
4486,32117,8011552,LIBRE,12
4486,32117,8011552,FP,1
4486,32117,8011552,MAS-IPSP,2
4486,32117,8011552,UNIDAD,14
4486,32117,8011552,PDC,0
2598,1,8011912,AP,11
2598,1,8011912,LYP-ADN,0
2598,1,8011912,APB-SUMATE,5
2598,1,8011912,LIBRE,23
2598,1,8011912,FP,1
2598,1,8011912,MAS-IPSP,7
2598,1,8011912,UNIDAD,42
2598,1,8011912,PDC,0
2600,1,8011922,AP,33
2600,1,8011922,LYP-ADN,1
2600,1,8011922,APB-SUMATE,1
2600,1,8011922,LIBRE,17
2600,1,8011922,FP,2
2600,1,8011922,MAS-IPSP,11
2600,1,8011922,UNIDAD,9
2600,1,8011922,PDC,0
2604,1,8011942,AP,9
2604,1,8011942,LYP-ADN,3
2604,1,8011942,APB-SUMATE,5
2604,1,8011942,LIBRE,17
2604,1,8011942,FP,1
2604,1,8011942,MAS-IPSP,19
2604,1,8011942,UNIDAD,18
2604,1,8011942,PDC,0
2604,1,8011952,AP,2
2604,1,8011952,LYP-ADN,0
2604,1,8011952,APB-SUMATE,2
2604,1,8011952,LIBRE,12
2604,1,8011952,FP,0
2604,1,8011952,MAS-IPSP,4
2604,1,8011952,UNIDAD,12
2604,1,8011952,PDC,0
2605,1,8011962,AP,4
2605,1,8011962,LYP-ADN,1
2605,1,8011962,APB-SUMATE,3
2605,1,8011962,LIBRE,68
2605,1,8011962,FP,2
2605,1,8011962,MAS-IPSP,2
2605,1,8011962,UNIDAD,35
2605,1,8011962,PDC,0
2605,1,8011972,AP,6
2605,1,8011972,LYP-ADN,1
2605,1,8011972,APB-SUMATE,4
2605,1,8011972,LIBRE,63
2605,1,8011972,FP,0
2605,1,8011972,MAS-IPSP,10
2605,1,8011972,UNIDAD,33
2605,1,8011972,PDC,0
2605,1,8011982,AP,2
2605,1,8011982,LYP-ADN,4
2605,1,8011982,APB-SUMATE,5
2605,1,8011982,LIBRE,44
2605,1,8011982,FP,0
2605,1,8011982,MAS-IPSP,7
2605,1,8011982,UNIDAD,23
2605,1,8011982,PDC,0
2608,1,8011992,AP,3
2608,1,8011992,LYP-ADN,0
2608,1,8011992,APB-SUMATE,0
2608,1,8011992,LIBRE,12
2608,1,8011992,FP,0
2608,1,8011992,MAS-IPSP,3
2608,1,8011992,UNIDAD,2
2608,1,8011992,PDC,0
2609,1,8012002,AP,13
2609,1,8012002,LYP-ADN,1
2609,1,8012002,APB-SUMATE,3
2609,1,8012002,LIBRE,9
2609,1,8012002,FP,1
2609,1,8012002,MAS-IPSP,5
2609,1,8012002,UNIDAD,9
2609,1,8012002,PDC,0
2609,1,8012012,AP,5
2609,1,8012012,LYP-ADN,0
2609,1,8012012,APB-SUMATE,0
2609,1,8012012,LIBRE,6
2609,1,8012012,FP,0
2609,1,8012012,MAS-IPSP,2
2609,1,8012012,UNIDAD,2
2609,1,8012012,PDC,0
2610,1,8012022,AP,4
2610,1,8012022,LYP-ADN,1
2610,1,8012022,APB-SUMATE,0
2610,1,8012022,LIBRE,5
2610,1,8012022,FP,0
2610,1,8012022,MAS-IPSP,8
2610,1,8012022,UNIDAD,7
2610,1,8012022,PDC,0
2611,1,8012032,AP,6
2611,1,8012032,LYP-ADN,3
2611,1,8012032,APB-SUMATE,0
2611,1,8012032,LIBRE,11
2611,1,8012032,FP,2
2611,1,8012032,MAS-IPSP,29
2611,1,8012032,UNIDAD,2
2611,1,8012032,PDC,0
2824,1,8012042,AP,14
2824,1,8012042,LYP-ADN,1
2824,1,8012042,APB-SUMATE,1
2824,1,8012042,LIBRE,6
2824,1,8012042,FP,2
2824,1,8012042,MAS-IPSP,33
2824,1,8012042,UNIDAD,26
2824,1,8012042,PDC,0
3108,1,8012062,AP,2
3108,1,8012062,LYP-ADN,0
3108,1,8012062,APB-SUMATE,1
3108,1,8012062,LIBRE,45
3108,1,8012062,FP,1
3108,1,8012062,MAS-IPSP,10
3108,1,8012062,UNIDAD,4
3108,1,8012062,PDC,0
3110,1,8012072,AP,6
3110,1,8012072,LYP-ADN,2
3110,1,8012072,APB-SUMATE,5
3110,1,8012072,LIBRE,2
3110,1,8012072,FP,2
3110,1,8012072,MAS-IPSP,21
3110,1,8012072,UNIDAD,2
3110,1,8012072,PDC,0
3127,1,8012082,AP,3
3127,1,8012082,LYP-ADN,2
3127,1,8012082,APB-SUMATE,3
3127,1,8012082,LIBRE,8
3127,1,8012082,FP,0
3127,1,8012082,MAS-IPSP,2
3127,1,8012082,UNIDAD,5
3127,1,8012082,PDC,0
3406,1,8012092,AP,13
3406,1,8012092,LYP-ADN,0
3406,1,8012092,APB-SUMATE,5
3406,1,8012092,LIBRE,1
3406,1,8012092,FP,0
3406,1,8012092,MAS-IPSP,9
3406,1,8012092,UNIDAD,17
3406,1,8012092,PDC,0
3757,1,8012102,AP,2
3757,1,8012102,LYP-ADN,5
3757,1,8012102,APB-SUMATE,1
3757,1,8012102,LIBRE,19
3757,1,8012102,FP,5
3757,1,8012102,MAS-IPSP,4
3757,1,8012102,UNIDAD,3
3757,1,8012102,PDC,0
3757,1,8012112,AP,1
3757,1,8012112,LYP-ADN,0
3757,1,8012112,APB-SUMATE,1
3757,1,8012112,LIBRE,4
3757,1,8012112,FP,0
3757,1,8012112,MAS-IPSP,6
3757,1,8012112,UNIDAD,2
3757,1,8012112,PDC,0
3875,1,8012122,AP,4
3875,1,8012122,LYP-ADN,0
3875,1,8012122,APB-SUMATE,2
3875,1,8012122,LIBRE,15
3875,1,8012122,FP,0
3875,1,8012122,MAS-IPSP,9
3875,1,8012122,UNIDAD,20
3875,1,8012122,PDC,0
4358,26060,8012132,AP,1
4358,26060,8012132,LYP-ADN,0
4358,26060,8012132,APB-SUMATE,1
4358,26060,8012132,LIBRE,0
4358,26060,8012132,FP,0
4358,26060,8012132,MAS-IPSP,1
4358,26060,8012132,UNIDAD,3
4358,26060,8012132,PDC,0
4595,32337,8012142,AP,3
4595,32337,8012142,LYP-ADN,1
4595,32337,8012142,APB-SUMATE,1
4595,32337,8012142,LIBRE,9
4595,32337,8012142,FP,1
